user_id,frequency,monetary,avg_order_value,total_items,recency,R,F,M,rfm_cell,rfm_score,segment,action
3105,13,919.98,70.77,102,6.0,4,4,4,44,12,Loyal Customers,Upsell higher-value items; ask for reviews.
2967,16,1019.83,63.74,117,11.0,2,5,5,25,12,Can't Lose Them,Aggressive win-back; they were valuable.
2716,14,1023.91,73.14,109,4.0,4,4,5,44,13,Loyal Customers,Upsell higher-value items; ask for reviews.
1337,7,394.38,56.34,62,3.0,5,1,1,51,7,New Customers,Onboarding support; build the second-order habit.
3132,13,892.91,68.69,109,30.0,1,4,4,14,9,At Risk,Win-back campaign; personalised reorders.
2531,10,729.18,72.92,82,30.0,1,2,3,12,6,Hibernating,Low-cost reactivation; otherwise let lapse.
1209,16,770.73,48.17,127,6.0,4,5,3,45,12,Loyal Customers,Upsell higher-value items; ask for reviews.
4498,11,651.15,59.2,85,11.0,2,3,3,23,8,At Risk,Win-back campaign; personalised reorders.
2306,17,973.72,57.28,128,3.0,5,5,5,55,15,Champions,"Reward; early access, referrals, VIP perks."
4377,10,451.34,45.13,66,10.0,2,2,1,22,5,Hibernating,Low-cost reactivation; otherwise let lapse.
3380,15,711.14,47.41,86,18.0,1,5,3,15,9,Can't Lose Them,Aggressive win-back; they were valuable.
3705,12,826.1,68.84,90,30.0,1,3,4,13,8,At Risk,Win-back campaign; personalised reorders.
2559,9,373.41,41.49,59,8.0,3,2,1,32,6,About to Sleep,Reactivate with relevant recommendations.
3920,9,502.27,55.81,73,7.0,3,2,1,32,6,About to Sleep,Reactivate with relevant recommendations.
2674,9,438.47,48.72,53,6.0,4,2,1,42,7,Potential Loyalists,Membership/loyalty offers to deepen the habit.
4825,13,773.01,59.46,99,12.0,2,4,3,24,9,At Risk,Win-back campaign; personalised reorders.
793,8,595.24,74.41,76,7.0,3,1,2,31,6,About to Sleep,Reactivate with relevant recommendations.
3916,15,933.77,62.25,123,10.0,2,5,5,25,12,Can't Lose Them,Aggressive win-back; they were valuable.
2380,13,705.93,54.3,107,0.0,5,4,3,54,12,Champions,"Reward; early access, referrals, VIP perks."
2681,8,589.43,73.68,57,4.0,4,1,2,41,7,Promising,Targeted offers and brand awareness.
702,17,852.87,50.17,113,19.0,1,5,4,15,10,Can't Lose Them,Aggressive win-back; they were valuable.
4595,14,618.89,44.21,111,4.0,4,4,2,44,10,Loyal Customers,Upsell higher-value items; ask for reviews.
194,9,401.39,44.6,61,13.0,2,2,1,22,5,Hibernating,Low-cost reactivation; otherwise let lapse.
2230,11,590.19,53.65,81,17.0,1,3,2,13,6,At Risk,Win-back campaign; personalised reorders.
1620,6,443.57,73.93,43,14.0,2,1,1,21,4,Hibernating,Low-cost reactivation; otherwise let lapse.
2096,9,584.29,64.92,71,11.0,2,2,2,22,6,Hibernating,Low-cost reactivation; otherwise let lapse.
476,8,446.36,55.8,64,12.0,2,1,1,21,4,Hibernating,Low-cost reactivation; otherwise let lapse.
2156,15,910.85,60.72,115,2.0,5,5,4,55,14,Champions,"Reward; early access, referrals, VIP perks."
883,10,585.28,58.53,72,2.0,5,2,2,52,9,Potential Loyalists,Membership/loyalty offers to deepen the habit.
374,5,267.64,53.53,36,11.0,2,1,1,21,4,Hibernating,Low-cost reactivation; otherwise let lapse.
1544,16,814.83,50.93,117,13.0,2,5,4,25,11,Can't Lose Them,Aggressive win-back; they were valuable.
3727,16,879.75,54.98,125,5.0,4,5,4,45,13,Loyal Customers,Upsell higher-value items; ask for reviews.
1632,11,470.23,42.75,77,0.0,5,3,1,53,9,Potential Loyalists,Membership/loyalty offers to deepen the habit.
1210,11,596.17,54.2,83,12.0,2,3,2,23,7,At Risk,Win-back campaign; personalised reorders.
719,6,529.57,88.26,43,3.0,5,1,2,51,8,New Customers,Onboarding support; build the second-order habit.
2975,16,1274.67,79.67,133,7.0,3,5,5,35,13,Loyal Customers,Upsell higher-value items; ask for reviews.
318,14,730.89,52.21,111,1.0,5,4,3,54,12,Champions,"Reward; early access, referrals, VIP perks."
933,16,1091.61,68.23,139,1.0,5,5,5,55,15,Champions,"Reward; early access, referrals, VIP perks."
4996,13,761.99,58.61,101,16.0,1,4,3,14,8,At Risk,Win-back campaign; personalised reorders.
647,15,934.83,62.32,117,21.0,1,5,5,15,11,Can't Lose Them,Aggressive win-back; they were valuable.
4141,8,600.25,75.03,75,14.0,2,1,2,21,5,Hibernating,Low-cost reactivation; otherwise let lapse.
593,16,841.78,52.61,122,13.0,2,5,4,25,11,Can't Lose Them,Aggressive win-back; they were valuable.
293,12,855.99,71.33,101,3.0,5,3,4,53,12,Potential Loyalists,Membership/loyalty offers to deepen the habit.
3790,15,1268.59,84.57,141,9.0,3,5,5,35,13,Loyal Customers,Upsell higher-value items; ask for reviews.
3739,14,900.05,64.29,95,2.0,5,4,4,54,13,Champions,"Reward; early access, referrals, VIP perks."
3419,9,645.29,71.7,71,3.0,5,2,2,52,9,Potential Loyalists,Membership/loyalty offers to deepen the habit.
3971,8,302.46,37.81,54,17.0,1,1,1,11,3,Hibernating,Low-cost reactivation; otherwise let lapse.
3750,17,926.63,54.51,137,6.0,4,5,4,45,13,Loyal Customers,Upsell higher-value items; ask for reviews.
2659,11,567.1,51.55,90,11.0,2,3,2,23,7,At Risk,Win-back campaign; personalised reorders.
3563,15,1260.72,84.05,128,5.0,4,5,5,45,14,Loyal Customers,Upsell higher-value items; ask for reviews.
3562,10,648.26,64.83,74,1.0,5,2,2,52,9,Potential Loyalists,Membership/loyalty offers to deepen the habit.
154,17,976.83,57.46,117,18.0,1,5,5,15,11,Can't Lose Them,Aggressive win-back; they were valuable.
4109,17,881.64,51.86,136,2.0,5,5,4,55,14,Champions,"Reward; early access, referrals, VIP perks."
234,8,617.25,77.16,75,7.0,3,1,2,31,6,About to Sleep,Reactivate with relevant recommendations.
2969,13,668.07,51.39,93,7.0,3,4,3,34,10,Loyal Customers,Upsell higher-value items; ask for reviews.
4071,11,549.13,49.92,87,14.0,2,3,2,23,7,At Risk,Win-back campaign; personalised reorders.
4196,6,288.52,48.09,48,9.0,3,1,1,31,5,About to Sleep,Reactivate with relevant recommendations.
4055,13,540.18,41.55,82,3.0,5,4,2,54,11,Champions,"Reward; early access, referrals, VIP perks."
1666,11,732.12,66.56,88,6.0,4,3,3,43,10,Potential Loyalists,Membership/loyalty offers to deepen the habit.
2557,11,867.21,78.84,79,5.0,4,3,4,43,11,Potential Loyalists,Membership/loyalty offers to deepen the habit.
1910,19,1257.58,66.19,142,0.0,5,5,5,55,15,Champions,"Reward; early access, referrals, VIP perks."
3832,13,908.09,69.85,91,6.0,4,4,4,44,12,Loyal Customers,Upsell higher-value items; ask for reviews.
2049,15,772.9,51.53,110,10.0,2,5,3,25,10,Can't Lose Them,Aggressive win-back; they were valuable.
2582,14,765.01,54.64,99,5.0,4,4,3,44,11,Loyal Customers,Upsell higher-value items; ask for reviews.
4954,15,970.98,64.73,102,12.0,2,5,5,25,12,Can't Lose Them,Aggressive win-back; they were valuable.
351,14,962.88,68.78,112,6.0,4,4,5,44,13,Loyal Customers,Upsell higher-value items; ask for reviews.
3968,8,504.41,63.05,59,18.0,1,1,1,11,3,Hibernating,Low-cost reactivation; otherwise let lapse.
4046,9,499.38,55.49,62,6.0,4,2,1,42,7,Potential Loyalists,Membership/loyalty offers to deepen the habit.
3923,17,981.65,57.74,135,1.0,5,5,5,55,15,Champions,"Reward; early access, referrals, VIP perks."
3371,15,964.78,64.32,122,5.0,4,5,5,45,14,Loyal Customers,Upsell higher-value items; ask for reviews.
3592,12,1022.11,85.18,89,3.0,5,3,5,53,13,Potential Loyalists,Membership/loyalty offers to deepen the habit.
1733,16,1144.61,71.54,139,23.0,1,5,5,15,11,Can't Lose Them,Aggressive win-back; they were valuable.
2318,11,635.26,57.75,74,3.0,5,3,2,53,10,Potential Loyalists,Membership/loyalty offers to deepen the habit.
970,10,677.25,67.73,75,14.0,2,2,3,22,7,Hibernating,Low-cost reactivation; otherwise let lapse.
3488,12,853.01,71.08,99,17.0,1,3,4,13,8,At Risk,Win-back campaign; personalised reorders.
1974,8,588.32,73.54,68,3.0,5,1,2,51,8,New Customers,Onboarding support; build the second-order habit.
732,21,1236.46,58.88,154,7.0,3,5,5,35,13,Loyal Customers,Upsell higher-value items; ask for reviews.
1711,18,1143.43,63.52,157,3.0,5,5,5,55,15,Champions,"Reward; early access, referrals, VIP perks."
4526,12,847.02,70.59,98,11.0,2,3,4,23,9,At Risk,Win-back campaign; personalised reorders.
1627,14,618.97,44.21,103,2.0,5,4,2,54,11,Champions,"Reward; early access, referrals, VIP perks."
3200,16,804.93,50.31,107,19.0,1,5,4,15,10,Can't Lose Them,Aggressive win-back; they were valuable.
2556,13,1117.96,86.0,104,2.0,5,4,5,54,14,Champions,"Reward; early access, referrals, VIP perks."
734,20,1142.45,57.12,155,7.0,3,5,5,35,13,Loyal Customers,Upsell higher-value items; ask for reviews.
3893,7,346.52,49.5,48,2.0,5,1,1,51,7,New Customers,Onboarding support; build the second-order habit.
2053,12,879.12,73.26,88,13.0,2,3,4,23,9,At Risk,Win-back campaign; personalised reorders.
1563,10,604.31,60.43,69,13.0,2,2,2,22,6,Hibernating,Low-cost reactivation; otherwise let lapse.
3633,8,578.37,72.3,63,20.0,1,1,2,11,4,Hibernating,Low-cost reactivation; otherwise let lapse.
2501,17,926.71,54.51,129,3.0,5,5,4,55,14,Champions,"Reward; early access, referrals, VIP perks."
3625,11,760.19,69.11,81,10.0,2,3,3,23,8,At Risk,Win-back campaign; personalised reorders.
3616,14,949.88,67.85,112,6.0,4,4,5,44,13,Loyal Customers,Upsell higher-value items; ask for reviews.
1219,8,577.25,72.16,75,8.0,3,1,2,31,6,About to Sleep,Reactivate with relevant recommendations.
3160,13,786.1,60.47,90,11.0,2,4,4,24,10,At Risk,Win-back campaign; personalised reorders.
3819,9,420.38,46.71,62,15.0,1,2,1,12,4,Hibernating,Low-cost reactivation; otherwise let lapse.
1827,13,637.05,49.0,95,20.0,1,4,2,14,7,At Risk,Win-back campaign; personalised reorders.
3634,8,497.51,62.19,49,17.0,1,1,1,11,3,Hibernating,Low-cost reactivation; otherwise let lapse.
626,17,889.68,52.33,132,4.0,4,5,4,45,13,Loyal Customers,Upsell higher-value items; ask for reviews.
4349,12,772.1,64.34,90,9.0,3,3,3,33,9,Need Attention,Limited-time offers on past favourites.
4125,13,1021.8,78.6,120,0.0,5,4,5,54,14,Champions,"Reward; early access, referrals, VIP perks."
4112,6,277.54,46.26,46,4.0,4,1,1,41,6,Promising,Targeted offers and brand awareness.
470,14,644.85,46.06,115,5.0,4,4,2,44,10,Loyal Customers,Upsell higher-value items; ask for reviews.
1565,12,659.08,54.92,92,6.0,4,3,3,43,10,Potential Loyalists,Membership/loyalty offers to deepen the habit.
2632,14,653.91,46.71,109,10.0,2,4,3,24,9,At Risk,Win-back campaign; personalised reorders.
2018,15,907.03,60.47,97,12.0,2,5,4,25,11,Can't Lose Them,Aggressive win-back; they were valuable.
4129,15,685.01,45.67,99,2.0,5,5,3,55,13,Champions,"Reward; early access, referrals, VIP perks."
3134,8,463.44,57.93,56,7.0,3,1,1,31,5,About to Sleep,Reactivate with relevant recommendations.
478,9,629.21,69.91,79,6.0,4,2,2,42,8,Potential Loyalists,Membership/loyalty offers to deepen the habit.
577,11,779.99,70.91,101,0.0,5,3,4,53,12,Potential Loyalists,Membership/loyalty offers to deepen the habit.
4179,15,953.96,63.6,104,13.0,2,5,5,25,12,Can't Lose Them,Aggressive win-back; they were valuable.
2768,9,837.24,93.03,76,8.0,3,2,4,32,9,About to Sleep,Reactivate with relevant recommendations.
1057,11,686.03,62.37,97,5.0,4,3,3,43,10,Potential Loyalists,Membership/loyalty offers to deepen the habit.
4553,15,890.87,59.39,113,4.0,4,5,4,45,13,Loyal Customers,Upsell higher-value items; ask for reviews.
2310,15,860.76,57.38,124,9.0,3,5,4,35,12,Loyal Customers,Upsell higher-value items; ask for reviews.
634,12,743.11,61.93,89,11.0,2,3,3,23,8,At Risk,Win-back campaign; personalised reorders.
2995,9,525.44,58.38,56,5.0,4,2,2,42,8,Potential Loyalists,Membership/loyalty offers to deepen the habit.
1771,12,582.26,48.52,74,5.0,4,3,2,43,9,Potential Loyalists,Membership/loyalty offers to deepen the habit.
2225,18,1167.49,64.86,151,5.0,4,5,5,45,14,Loyal Customers,Upsell higher-value items; ask for reviews.
4722,9,594.25,66.03,75,10.0,2,2,2,22,6,Hibernating,Low-cost reactivation; otherwise let lapse.
2374,14,978.74,69.91,126,22.0,1,4,5,14,10,At Risk,Win-back campaign; personalised reorders.
1016,12,534.12,44.51,88,26.0,1,3,2,13,6,At Risk,Win-back campaign; personalised reorders.
3730,13,552.06,42.47,94,25.0,1,4,2,14,7,At Risk,Win-back campaign; personalised reorders.
2703,5,301.61,60.32,39,8.0,3,1,1,31,5,About to Sleep,Reactivate with relevant recommendations.
3458,9,575.2,63.91,80,9.0,3,2,2,32,7,About to Sleep,Reactivate with relevant recommendations.
2509,13,680.11,52.32,89,3.0,5,4,3,54,12,Champions,"Reward; early access, referrals, VIP perks."
4585,14,952.88,68.06,112,4.0,4,4,5,44,13,Loyal Customers,Upsell higher-value items; ask for reviews.
3816,8,444.36,55.55,64,4.0,4,1,1,41,6,Promising,Targeted offers and brand awareness.
3679,8,423.35,52.92,65,6.0,4,1,1,41,6,Promising,Targeted offers and brand awareness.
2284,12,606.16,50.51,84,18.0,1,3,2,13,6,At Risk,Win-back campaign; personalised reorders.
1661,14,1044.91,74.64,109,18.0,1,4,5,14,10,At Risk,Win-back campaign; personalised reorders.
954,12,928.0,77.33,100,17.0,1,3,4,13,8,At Risk,Win-back campaign; personalised reorders.
3128,12,529.2,44.1,80,16.0,1,3,2,13,6,At Risk,Win-back campaign; personalised reorders.
2440,11,738.03,67.09,97,10.0,2,3,3,23,8,At Risk,Win-back campaign; personalised reorders.
2267,9,326.37,36.26,63,8.0,3,2,1,32,6,About to Sleep,Reactivate with relevant recommendations.
3129,13,721.13,55.47,87,4.0,4,4,3,44,11,Loyal Customers,Upsell higher-value items; ask for reviews.
3109,10,733.97,73.4,103,9.0,3,2,3,32,8,About to Sleep,Reactivate with relevant recommendations.
4541,18,809.73,44.99,127,18.0,1,5,4,15,10,Can't Lose Them,Aggressive win-back; they were valuable.
2181,8,416.41,52.05,59,14.0,2,1,1,21,4,Hibernating,Low-cost reactivation; otherwise let lapse.
3604,11,649.12,59.01,88,8.0,3,3,2,33,8,Need Attention,Limited-time offers on past favourites.
2398,20,926.46,46.32,154,8.0,3,5,4,35,12,Loyal Customers,Upsell higher-value items; ask for reviews.
2837,11,537.27,48.84,73,0.0,5,3,2,53,10,Potential Loyalists,Membership/loyalty offers to deepen the habit.
1409,11,544.3,49.48,70,10.0,2,3,2,23,7,At Risk,Win-back campaign; personalised reorders.
2453,12,744.04,62.0,96,7.0,3,3,3,33,9,Need Attention,Limited-time offers on past favourites.
4795,18,1161.49,64.53,151,2.0,5,5,5,55,15,Champions,"Reward; early access, referrals, VIP perks."
4266,8,733.43,91.68,57,16.0,1,1,3,11,5,Hibernating,Low-cost reactivation; otherwise let lapse.
1427,10,623.16,62.32,84,11.0,2,2,2,22,6,Hibernating,Low-cost reactivation; otherwise let lapse.
686,12,696.14,58.01,86,3.0,5,3,3,53,11,Potential Loyalists,Membership/loyalty offers to deepen the habit.
3126,9,641.26,71.25,74,9.0,3,2,2,32,7,About to Sleep,Reactivate with relevant recommendations.
1658,12,763.09,63.59,91,3.0,5,3,3,53,11,Potential Loyalists,Membership/loyalty offers to deepen the habit.
3821,15,924.88,61.66,112,16.0,1,5,4,15,10,Can't Lose Them,Aggressive win-back; they were valuable.
303,8,521.32,65.17,68,9.0,3,1,2,31,6,About to Sleep,Reactivate with relevant recommendations.
3573,9,696.15,77.35,85,19.0,1,2,3,12,6,Hibernating,Low-cost reactivation; otherwise let lapse.
2583,14,817.9,58.42,110,1.0,5,4,4,54,13,Champions,"Reward; early access, referrals, VIP perks."
974,11,669.19,60.84,81,26.0,1,3,3,13,7,At Risk,Win-back campaign; personalised reorders.
1406,13,906.12,69.7,88,6.0,4,4,4,44,12,Loyal Customers,Upsell higher-value items; ask for reviews.
1849,11,752.12,68.37,88,7.0,3,3,3,33,9,Need Attention,Limited-time offers on past favourites.
4187,14,607.08,43.36,92,9.0,3,4,2,34,9,Loyal Customers,Upsell higher-value items; ask for reviews.
3110,16,941.79,58.86,121,6.0,4,5,5,45,14,Loyal Customers,Upsell higher-value items; ask for reviews.
2549,11,774.06,70.37,94,20.0,1,3,4,13,8,At Risk,Win-back campaign; personalised reorders.
1149,11,716.01,65.09,99,4.0,4,3,3,43,10,Potential Loyalists,Membership/loyalty offers to deepen the habit.
3597,12,491.24,40.94,76,4.0,4,3,1,43,8,Potential Loyalists,Membership/loyalty offers to deepen the habit.
2570,10,685.17,68.52,83,10.0,2,2,3,22,7,Hibernating,Low-cost reactivation; otherwise let lapse.
1993,9,585.29,65.03,71,24.0,1,2,2,12,5,Hibernating,Low-cost reactivation; otherwise let lapse.
93,9,541.28,60.14,72,1.0,5,2,2,52,9,Potential Loyalists,Membership/loyalty offers to deepen the habit.
89,11,497.18,45.2,82,24.0,1,3,1,13,5,At Risk,Win-back campaign; personalised reorders.
3341,8,379.35,47.42,65,12.0,2,1,1,21,4,Hibernating,Low-cost reactivation; otherwise let lapse.
3629,7,554.33,79.19,67,12.0,2,1,2,21,5,Hibernating,Low-cost reactivation; otherwise let lapse.
3864,11,621.13,56.47,87,10.0,2,3,2,23,7,At Risk,Win-back campaign; personalised reorders.
1513,17,1029.73,60.57,127,9.0,3,5,5,35,13,Loyal Customers,Upsell higher-value items; ask for reviews.
1871,6,447.54,74.59,46,16.0,1,1,1,11,3,Hibernating,Low-cost reactivation; otherwise let lapse.
609,12,697.08,58.09,92,8.0,3,3,3,33,9,Need Attention,Limited-time offers on past favourites.
1286,14,811.84,57.99,116,9.0,3,4,4,34,11,Loyal Customers,Upsell higher-value items; ask for reviews.
195,12,627.2,52.27,80,2.0,5,3,2,53,10,Potential Loyalists,Membership/loyalty offers to deepen the habit.
3163,9,535.28,59.48,72,2.0,5,2,2,52,9,Potential Loyalists,Membership/loyalty offers to deepen the habit.
1529,16,797.86,49.87,114,25.0,1,5,4,15,10,Can't Lose Them,Aggressive win-back; they were valuable.
1153,13,861.06,66.24,94,16.0,1,4,4,14,9,At Risk,Win-back campaign; personalised reorders.
3354,16,954.88,59.68,112,15.0,1,5,5,15,11,Can't Lose Them,Aggressive win-back; they were valuable.
3063,18,1046.37,58.13,163,5.0,4,5,5,45,14,Loyal Customers,Upsell higher-value items; ask for reviews.
3067,14,1090.92,77.92,108,11.0,2,4,5,24,11,At Risk,Win-back campaign; personalised reorders.
4890,10,525.28,52.53,72,9.0,3,2,2,32,7,About to Sleep,Reactivate with relevant recommendations.
2924,8,449.45,56.18,55,12.0,2,1,1,21,4,Hibernating,Low-cost reactivation; otherwise let lapse.
3685,12,861.94,71.83,106,14.0,2,3,4,23,9,At Risk,Win-back campaign; personalised reorders.
1744,18,1023.59,56.87,141,3.0,5,5,5,55,15,Champions,"Reward; early access, referrals, VIP perks."
4383,16,1029.72,64.36,128,5.0,4,5,5,45,14,Loyal Customers,Upsell higher-value items; ask for reviews.
4940,14,1064.78,76.06,122,20.0,1,4,5,14,10,At Risk,Win-back campaign; personalised reorders.
2994,8,324.47,40.56,53,15.0,1,1,1,11,3,Hibernating,Low-cost reactivation; otherwise let lapse.
4592,11,543.23,49.38,77,5.0,4,3,2,43,9,Potential Loyalists,Membership/loyalty offers to deepen the habit.
2036,16,1132.7,70.79,130,6.0,4,5,5,45,14,Loyal Customers,Upsell higher-value items; ask for reviews.
1047,10,587.34,58.73,66,1.0,5,2,2,52,9,Potential Loyalists,Membership/loyalty offers to deepen the habit.
2789,11,691.1,62.83,90,5.0,4,3,3,43,10,Potential Loyalists,Membership/loyalty offers to deepen the habit.
4224,11,603.21,54.84,79,10.0,2,3,2,23,7,At Risk,Win-back campaign; personalised reorders.
2876,14,807.88,57.71,112,5.0,4,4,4,44,12,Loyal Customers,Upsell higher-value items; ask for reviews.
2320,8,585.42,73.18,58,10.0,2,1,2,21,5,Hibernating,Low-cost reactivation; otherwise let lapse.
2195,12,735.96,61.33,104,25.0,1,3,3,13,7,At Risk,Win-back campaign; personalised reorders.
2490,8,548.39,68.55,61,19.0,1,1,2,11,4,Hibernating,Low-cost reactivation; otherwise let lapse.
892,10,698.19,69.82,81,0.0,5,2,3,52,10,Potential Loyalists,Membership/loyalty offers to deepen the habit.
2660,13,499.09,38.39,91,16.0,1,4,1,14,6,At Risk,Win-back campaign; personalised reorders.
1083,9,494.44,54.94,56,3.0,5,2,1,52,8,Potential Loyalists,Membership/loyalty offers to deepen the habit.
1675,8,497.37,62.17,63,2.0,5,1,1,51,7,New Customers,Onboarding support; build the second-order habit.
4399,11,678.14,61.65,86,8.0,3,3,3,33,9,Need Attention,Limited-time offers on past favourites.
3399,9,427.44,47.49,56,7.0,3,2,1,32,6,About to Sleep,Reactivate with relevant recommendations.
503,10,689.15,68.92,85,6.0,4,2,3,42,9,Potential Loyalists,Membership/loyalty offers to deepen the habit.
1154,15,932.86,62.19,114,2.0,5,5,5,55,15,Champions,"Reward; early access, referrals, VIP perks."
